sensor_1_sum,sensor_2_sum,sensor_3_sum,sensor_4_sum,sensor_5_sum,sensor_6_sum,sensor_7_sum,sensor_8_sum,sensor_9_sum,sensor_10_sum,sensor_1_mean,sensor_3_mean,sensor_4_mean,sensor_5_mean,sensor_6_mean,sensor_7_mean,sensor_9_mean,sensor_10_mean,sensor_1_std,sensor_3_std,sensor_4_std,sensor_5_std,sensor_6_std,sensor_7_std,sensor_9_std,sensor_10_std,sensor_1_min,sensor_3_min,sensor_4_min,sensor_5_min,sensor_6_min,sensor_7_min,sensor_9_min,sensor_10_min,sensor_1_max,sensor_3_max,sensor_4_max,sensor_5_max,sensor_6_max,sensor_7_max,sensor_9_max,sensor_10_max,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max
-149520.0,-252080.0,51299.0,-36648.0,45863.0,-4596.0,-178912.0,-720893.0,39571.0,-302279.0,-2.4919584673588773,0.8549690838486025,-0.6107898201696639,0.7643705938234363,-0.07659872335461075,-2.9818169697171713,0.6595056749054182,-5.037899368343861,383.08382016581265,345.4279365738718,387.76873923716164,236.1100685651876,528.0846515782653,445.5831814443164,322.1077987180932,813.8599579966326,-1553.0,-1522.0,-1810.0,-1129.0,-2072.0,-1543.0,-1408.0,-3424.0,1435.0,1551.0,1948.0,1143.0,1746.0,1846.0,1283.0,3537.0,-12.01468308861519,613.014446078614,-2117.0,2501.0,-4.201263312278129,523.8281369804452,-2897.0,3222.0
-298468.0,61146.0,299073.0,-244221.0,27436.0,-399090.0,-507109.0,1807483.0,-28896.0,541641.0,-4.974383760270662,4.98446692555124,-4.070282161963967,0.457259045682572,-6.651389143514275,-8.451675805403243,-0.48159197346710886,9.027199546674222,674.0395373125111,659.022113052402,750.2157482420209,214.1828227877928,1792.4362081959232,1087.4710668805092,527.9208066544062,1143.9559905550734,-2936.0,-2352.0,-3377.0,-1399.0,-6248.0,-5703.0,-2804.0,-4249.0,2689.0,2361.0,3446.0,1327.0,5993.0,4102.0,2835.0,4477.0,30.124214596423393,1488.6209980002106,-5825.0,5642.0,1.0190830152830785,1067.1287027904204,-7717.0,7288.0
78212.0,-139398.0,-234455.0,-145844.0,-110011.0,238027.0,344474.0,173077.0,163367.0,-542989.0,1.3035116081398643,-3.9075182080298663,-2.4306928217863035,-1.8334861085648573,3.967050549157514,5.741137647705871,2.7227379543674273,-9.049665838902685,402.34240098350114,718.0188800653566,405.97368806438874,269.7658356599822,612.6443808586258,806.5079886290644,391.44254958355873,926.812235263035,-1762.0,-2968.0,-1851.0,-1229.0,-3778.0,-3995.0,-2070.0,-4211.0,1657.0,2806.0,2279.0,1325.0,4599.0,4051.0,2514.0,4917.0,2.8845685905234912,739.106388378584,-3261.0,4539.0,-2.3232612789786837,614.1482814438252,-6867.0,6052.0
-225882.0,-427991.0,-336119.0,154222.0,-48447.0,119837.0,77508.0,96670.0,207955.0,-250867.0,-3.7646372560457326,-5.601889968500525,2.570323827936201,-0.8074365427242879,1.9972500458325695,1.2917784703588273,3.5925542022976593,-4.181046982550291,349.13331795097344,425.62127443980205,380.0780175507525,206.04312700345912,443.14639158608855,508.3624805332365,403.7055014164844,783.2082569181566,-1872.0,-1751.0,-2464.0,-1303.0,-1933.0,-3013.0,-1876.0,-4872.0,1725.0,1492.0,1931.0,1198.0,1828.0,2583.0,2019.0,3456.0,1.6111398143364277,521.7510773206278,-7586.0,6385.0,-7.133064448925851,991.8247378242911,-9989.0,9984.0
54486.0,99620.0,-180880.0,18934.0,69328.0,876.0,157704.0,-432028.0,-457372.0,-518791.0,0.9080848652522457,-3.0146164230596155,0.3155614073098782,1.1554474092098466,0.014599756670722155,2.628356194063432,-7.692742410226222,-8.646372560457326,584.6311966258163,530.1759458610792,716.7744140146224,384.9799095871111,649.260431044567,567.152497154495,663.0995452518544,1157.093973774624,-2525.0,-2179.0,-3016.0,-2011.0,-3553.0,-4032.0,-3574.0,-4279.0,2357.0,2069.0,3350.0,2172.0,2863.0,3146.0,2592.0,4634.0,-7.200346660888985,410.3065682030285,-1901.0,1710.0,1.660305661572307,1837.5642522569108,-12030.0,9697.0
-22787.0,36257.0,-955139.0,56428.0,39619.0,421744.0,96019.0,105688.0,27761.0,-41386.0,-0.3797770037166047,-15.91871802136631,0.9404509924834586,0.6603056615723071,7.028949517508042,1.6002899951667473,0.4626756220729655,-0.6897551707471542,580.3892079605062,638.4426746204103,250.16361726649342,198.62534524199046,293.25783935854946,272.2629093589183,287.51481430418085,698.4238550931723,-4242.0,-2720.0,-1204.0,-1625.0,-1072.0,-2130.0,-1249.0,-4934.0,3937.0,4381.0,1180.0,1567.0,1193.0,1974.0,1254.0,4236.0,1.761437309378177,385.5452214119127,-8318.0,7533.0,0.6042732621122981,785.0850104485961,-7912.0,9829.0
-93222.0,0.0,-95628.0,802869.0,-132805.0,269548.0,165528.0,0.0,114933.0,386603.0,-1.5536741054315761,-1.5937734371093815,13.380926984550257,-2.2133797770037167,4.492391793470109,2.7587540207663204,1.915518074698755,6.44327594540091,275.55938450699824,240.81085276740043,399.9867668547057,207.21209509014008,264.25056148716294,291.4144133064472,311.7865327100451,615.1767101842863,-1953.0,-2047.0,-1898.0,-2593.0,-2194.0,-2716.0,-2976.0,-5883.0,1629.0,1421.0,2693.0,2219.0,1916.0,2878.0,2797.0,4873.0,,,,,,,,
640545.0,383730.0,181366.0,412368.0,0.0,-11219.0,-132947.0,-177250.0,67945.0,161225.0,10.67557207379877,3.0227162880618654,6.872685455242412,,-0.1869802169963834,-2.2157464042265964,1.1480104756272704,2.687038549357511,525.8850515192775,493.9064177898093,620.8227566496495,,611.4230790168804,439.5548837586117,604.5962810627904,1007.1621720558039,-2571.0,-2207.0,-2880.0,,-2268.0,-4430.0,-2813.0,-4315.0,2523.0,2158.0,2770.0,,1944.0,4278.0,2438.0,4424.0,-2.954117431376144,365.2583595823028,-4754.0,4362.0,6.395393410109832,1698.6966037508812,-7992.0,8938.0
-161989.0,-3380.0,-295314.0,-162225.0,108222.0,50782.0,-127063.0,-66508.0,-247643.0,-451406.0,-2.699771670472159,-4.921817969700505,-2.703704938251029,1.8036699388343527,0.8463525607906535,-2.1176813719771337,-4.127314544757588,-7.523307944867586,540.8635492076055,502.91684326284826,527.0425144847803,279.80672434235385,269.6962967402487,319.0647400359325,626.1582249778431,1093.9327056820714,-2360.0,-2095.0,-2037.0,-1313.0,-1241.0,-1111.0,-2477.0,-4329.0,1990.0,2213.0,2117.0,1429.0,1070.0,1310.0,3292.0,3676.0,-1.1084481925301244,279.0749528151774,-1254.0,1053.0,-0.05633239446009233,1181.9491934906825,-11608.0,14022.0
218766.0,403475.0,-225707.0,-77090.0,50318.0,-549235.0,89090.0,14855.0,-38855.0,26604.0,3.6460392326794553,-3.7617206379893666,-1.2848119198013366,0.8407492188674832,-9.153764103931602,1.4848085865235578,-0.647572540457659,0.4433926101231646,599.5011509383062,521.626366861696,537.1188088596585,198.31452653966863,1602.8396719019881,55.6867537216028,545.0160267608182,871.4323109683945,-3044.0,-2666.0,-2847.0,-2382.0,-6226.0,-297.0,-2937.0,-4817.0,3453.0,2510.0,3442.0,1773.0,6020.0,1628.0,2842.0,4240.0,0.24757920701321645,100.97129536084995,-1548.0,2494.0,6.724471258812353,873.7762009896933,-7200.0,9464.0
-312369.0,245429.0,0.0,-18472.0,-27685.0,-1416923.0,-425724.0,576688.0,-220323.0,-256444.0,-5.206063232279462,,-0.30786153564107266,-2.7459829398928783,-23.61498975017083,-7.095281745304245,-3.6719888001866634,-4.273995433409443,1308.9812578250448,,491.86021803593945,188.965663201258,2131.741466011917,885.7454819931274,447.4874860710553,968.240081397817,-14727.0,,-2186.0,-965.0,-7295.0,-3994.0,-2244.0,-4628.0,14299.0,,2161.0,761.0,7839.0,2845.0,2404.0,4892.0,9.611306478225362,1140.387156998956,-5138.0,4792.0,4.090415159747337,967.1598561983584,-11549.0,12432.0
299747.0,252220.0,-336265.0,161184.0,-69810.0,-167796.0,55430.0,14606.0,-82046.0,78278.0,4.995700071665472,-5.604323261278979,2.6863552274128764,-1.2257045035554386,-2.7965533907768205,0.9238179363677272,-1.367410543157614,1.3046115898068364,651.9963890095637,590.8595116895182,506.7466244669523,219.7538185463024,994.5214930099737,49.64353881620902,522.7476019303289,883.5109948722952,-3655.0,-2672.0,-2286.0,-1514.0,-3670.0,-189.0,-2505.0,-4122.0,3820.0,2779.0,2383.0,1578.0,3525.0,207.0,2200.0,4289.0,0.24342927617873036,110.06922764575575,-2370.0,1997.0,4.203596606723221,751.0503728874633,-5176.0,6675.0
-308831.0,-100445.0,-99096.0,84195.0,-4959.0,162888.0,100169.0,-87254.0,-30334.0,-137481.0,-5.147097548374194,-1.6515724737921034,1.4032266128897852,-0.08264862252295795,2.7147547540874317,1.6694555090748489,-0.5055582406959884,-2.291311811469809,538.2261768023587,516.7438017975983,541.5414922289785,277.0672093898723,257.7056228537908,293.9478627611568,649.4511651950993,1038.7142222090479,-2215.0,-2249.0,-2294.0,-1936.0,-1158.0,-1151.0,-3580.0,-4406.0,2045.0,1913.0,2435.0,2329.0,1066.0,1294.0,3068.0,5464.0,-1.454209096515058,270.4755535607452,-1319.0,1056.0,-1.6740554324094599,1248.2543085612408,-20537.0,19630.0
-342642.0,34982.0,-71349.0,-432571.0,158583.0,147278.0,64558.0,-29323.0,103188.0,247015.0,-5.710604823252946,-1.1891301811636472,-7.209396510058165,2.6854805933753303,2.454592423459609,1.0759487341877636,1.719771337144381,4.116848052532458,569.4177154038172,500.4764684070355,501.7047259949861,201.7203999802312,1485.2476450104039,55.82886214459601,509.4532537638637,904.6152844697601,-3017.0,-2323.0,-2480.0,-1447.0,-6404.0,-247.0,-2277.0,-4594.0,2966.0,2052.0,2365.0,1281.0,5150.0,1682.0,2097.0,4594.0,-0.4887085215246413,59.74257563357745,-243.0,2560.0,0.5830236162730621,799.4496252075326,-5999.0,5848.0
-34139.0,-275083.0,-10666.0,-67661.0,52192.0,-27742.0,-122273.0,76360.0,245155.0,-496275.0,-0.568973850435826,-0.1777637039382677,-1.1276645389243514,0.8698521691305144,-0.4623589606839886,-2.0378493691771804,4.085848569190514,-8.271112148130864,374.9329396661426,283.4427443644875,350.79257717559227,249.38106138583677,241.95091703476115,230.8804283983408,426.6039346355903,863.2614829511265,-1582.0,-1338.0,-1626.0,-1238.0,-4511.0,-906.0,-2221.0,-5038.0,1661.0,1331.0,1698.0,1388.0,4287.0,998.0,2177.0,3497.0,1.272645455909068,225.27947771575444,-990.0,990.0,-4.584640255995733,1303.922499770113,-12967.0,12740.0
56590.0,212352.0,498550.0,-56213.0,-141124.0,-168409.0,-165431.0,-96526.0,-199619.0,-106350.0,0.9431509474842086,8.309028182863619,-0.9368677188713521,-2.3520274662088965,-2.806769887168547,-2.7571373810436492,-3.4453304337320283,-1.7724704588256863,808.5955256810817,826.6920526209607,808.5743548869921,337.45949200054264,538.1756234986567,480.157354711382,939.1346819292261,1252.2622703848604,-3493.0,-3351.0,-3123.0,-1942.0,-3715.0,-4547.0,-3660.0,-7086.0,4084.0,3841.0,4158.0,2220.0,3497.0,4677.0,3828.0,5509.0,-1.6087398543357612,511.76436802459557,-2784.0,2100.0,3.539141014316428,1431.0519585741074,-14245.0,15708.0
266110.0,-184449.0,-13425.0,-259071.0,-75336.0,-228806.0,273214.0,-1349318.0,136395.0,-112898.0,4.435092748454192,-0.22374627089548507,-4.317778037032716,-1.2555790736821053,-3.8133697771703803,4.5534907751537474,2.2732121131314478,-1.881601973300445,356.3027021010064,302.4917625657023,309.371324999753,188.959624950892,546.450910270306,561.57767403645,272.34175491570113,704.4038902847857,-1563.0,-1324.0,-1211.0,-950.0,-1911.0,-8662.0,-1199.0,-3442.0,1452.0,1124.0,1550.0,1108.0,2269.0,9620.0,1109.0,3977.0,-22.488258529024517,531.3416716824516,-3656.0,2522.0,-3.074098765020583,410.8555325285051,-3639.0,2227.0
-138627.0,-99087.0,-142320.0,-197052.0,20654.0,-879271.0,727380.0,-78571.0,-109531.0,125469.0,-2.310411493141781,-2.3719604673255446,-3.2841452642455957,0.3442275962067299,-14.654272428792854,12.122797953367444,-1.8254862418959683,2.091115148080865,354.9837537030378,289.7099866126552,304.72121626735554,185.35559969615286,528.4539350190526,411.4422777908763,276.822042404696,716.4835030302918,-1956.0,-1405.0,-1537.0,-866.0,-2608.0,-2869.0,-1801.0,-4712.0,2211.0,1247.0,1791.0,942.0,1751.0,2440.0,1799.0,4220.0,-1.3094948417526375,557.0667098095283,-3093.0,2359.0,-1.6514224762920617,409.648571023609,-5449.0,5695.0
-91987.0,326267.0,-436894.0,103257.0,-2546.0,1353678.0,626090.0,-320067.0,-72863.0,331337.0,-1.5330911151480808,-7.281445309244846,1.7209213179780336,-1.2443792766373412,22.560923984600258,10.43465942234296,-1.2143630939484342,5.619596004138328,378.38601142544877,319.690551633739,375.2399557578117,336.04138309769394,800.8568529762604,571.2400508846561,394.1123538379609,687.2889387003231,-2116.0,-1559.0,-1604.0,-1622.0,-2934.0,-2219.0,-2503.0,-4584.0,1708.0,1467.0,1854.0,1369.0,2734.0,2025.0,2408.0,2858.0,-5.334361093981767,736.1056395433079,-2183.0,2507.0,5.437692705121581,930.0141272700662,-10743.0,12091.0
179489.0,-57017.0,-128133.0,-24907.0,-26620.0,44903.0,-139531.0,-54406.0,-47062.0,-186579.0,2.9914334761087313,-2.1355144080931985,-0.4151097481708638,-0.44365927234546093,0.7483708604856586,-2.325477908701522,-0.7894586751211984,-3.109598173363777,280.01495637426245,237.8824624029112,282.35760499354666,238.65678891769,266.6644306646855,311.39957056119823,290.9408038997186,639.9766329755383,-1722.0,-1938.0,-1491.0,-2111.0,-1440.0,-1799.0,-1593.0,-3696.0,2001.0,1539.0,1734.0,2804.0,1307.0,2981.0,1817.0,3456.0,-0.9067515541407644,313.10960645528337,-3571.0,3013.0,-0.950267495541741,576.7447945957583,-5193.0,3716.0
28058.0,0.0,-61879.0,270689.0,-120146.0,-73147.0,-354516.0,0.0,7884.0,-71789.0,0.46762553957434044,-1.0312994783420277,4.511408143197613,-2.0023999600006666,-1.2190963483941935,-5.908501524974584,0.1313978100364994,-1.1964633922767953,310.12073840582934,255.82871142034273,529.3481653323126,220.84929377497852,251.82580876998435,301.36638414819294,359.2169166408988,686.6166889671113,-2759.0,-2702.0,-4719.0,-3830.0,-1081.0,-2318.0,-3662.0,-6203.0,2655.0,2072.0,3781.0,3626.0,1055.0,2399.0,3507.0,6115.0,,,,,,,,
11684.0,52905.0,-1664276.0,101942.0,0.0,1712908.0,291676.0,618831.0,-20193.0,488298.0,0.19473008783186946,-27.7374710421493,1.699005016583057,,28.547990866818886,4.861185646905885,-0.3382015509069288,8.138164363927268,364.3248579856,1438.2007950366542,328.6136880906059,,694.0965181449948,446.92392676336715,397.3812584887871,711.0488541422151,-1825.0,-7878.0,-1314.0,,-2658.0,-1608.0,-1888.0,-2840.0,1382.0,6561.0,1312.0,,2510.0,1801.0,1828.0,3256.0,10.313678105364911,598.2466456413049,-2171.0,3697.0,0.8817353044115931,453.0210419835875,-4602.0,4880.0
143512.0,0.0,115447.0,3140.0,59708.0,45711.0,75995.0,0.0,91007.0,-141682.0,2.3918268028866185,1.9240845985900235,0.052332461125647906,0.9951167480541991,0.7618373027116214,1.266562223962934,1.5167580540324328,-2.36132731121148,282.8244733090315,262.55876749169084,363.5148583317256,221.77922804631663,481.61421124961026,416.81260830665445,354.09610257197545,635.7540479150708,-2136.0,-2038.0,-2757.0,-4323.0,-4073.0,-4520.0,-2837.0,-6168.0,2026.0,2367.0,3382.0,3421.0,3173.0,3660.0,3468.0,5230.0,,,,,,,,
-130318.0,819788.0,456716.0,-73965.0,0.0,-99822.0,9682.0,-35459.0,215860.0,748084.0,-2.1719304678255362,7.611806469892168,-1.2327294545090914,,-1.6636722721287978,0.16136397726704554,3.611692070875232,12.46785886901885,633.9759858276086,586.1685893466188,747.7704629560006,,661.2417763433994,530.9238370311692,695.7854108515401,1235.8962884499776,-2603.0,-2356.0,-3077.0,,-2217.0,-2228.0,-3156.0,-4609.0,2903.0,2398.0,3555.0,,2331.0,2069.0,2947.0,5600.0,-0.5909734837752704,401.3781388680596,-1823.0,2185.0,13.662905618239696,1818.2414093198636,-10767.0,10198.0
-486747.0,-130103.0,0.0,-162969.0,-18252.0,-1282228.0,152186.0,99274.0,0.0,36098.0,-8.11231479475342,,-2.716104731587807,-0.3041949300844986,-21.370110498158365,2.5363910601489974,,0.6016233062782287,489.0047591130138,,351.3370022767314,134.92009140191934,2013.277001168146,534.9388432769694,,614.1611500874166,-3763.0,,-2098.0,-1335.0,-8593.0,-3053.0,,-5845.0,4306.0,,2653.0,1560.0,7618.0,2543.0,,5402.0,1.6545390910151498,810.0523075835522,-3002.0,3013.0,-2.1683471942134296,420.4802234058298,-7390.0,8397.0
-21628.0,-18837.0,0.0,67404.0,83087.0,-243150.0,-727186.0,-354288.0,-286082.0,-2494209.0,-0.36046065898901686,,1.123381276978717,1.6048326347710196,-4.052432459459009,-12.1195646739221,-4.767953867435542,-41.56945717571374,405.25703773360243,,382.9435048761198,219.21252835216825,959.8970329766928,475.21063887927687,440.72706762465623,988.2719127917784,-2538.0,,-2809.0,-2379.0,-3642.0,-2025.0,-3360.0,-6175.0,2958.0,,2565.0,1957.0,3595.0,2266.0,3249.0,6991.0,-5.904701588306861,788.3433662760121,-3370.0,3700.0,-0.31394476758720685,777.6137819125722,-7917.0,7489.0
28231.0,0.0,160390.0,665.0,-22874.0,-88237.0,-240835.0,0.0,-50225.0,212118.0,0.4705088248529191,2.673122114631423,0.011083148614189764,-0.38122697955034085,-1.4705921567973868,-4.0138497691705135,-0.8370693821769637,3.5352410793153446,245.19580713059258,208.02333522724618,262.7262782704243,173.22018020494752,207.5190161712038,223.753208598627,263.77487083970806,536.0843534950561,-1901.0,-1308.0,-1804.0,-1534.0,-896.0,-1927.0,-2426.0,-4264.0,1676.0,1219.0,1878.0,1425.0,1034.0,1883.0,1794.0,3623.0,,,,,,,,
26850.0,-33555.0,-4975.0,-20001.0,78085.0,95326.0,-49973.0,151742.0,-4784.0,-248043.0,0.44749254179097014,-0.08291528474525424,-0.33334444425926235,1.3013949767503874,1.588740187663539,-0.8328694521757971,-0.07973200446659222,-4.133981100314995,183.5067831092016,164.6671890256454,189.55446595362199,163.3655453052673,279.1818293320941,218.69208475292632,225.0297136884405,439.0380917400739,-779.0,-880.0,-1480.0,-996.0,-1906.0,-989.0,-1299.0,-1968.0,802.0,769.0,1594.0,1011.0,2161.0,1132.0,1039.0,1888.0,2.5289911834802754,210.59475728753856,-812.0,846.0,-0.5592406793220113,376.32964197360724,-1669.0,1800.0
-119802.0,21342.0,-195226.0,-406180.0,0.0,33194.0,-767821.0,745710.0,97931.0,-1056396.0,-1.9966667222212964,-3.253712438126031,-6.76955384076932,,0.5532241129314511,-12.796803386610224,1.6321561307311545,-17.606306561557307,737.6833958563948,733.6334904062059,651.640327796208,,1875.8583346399002,1157.8780614168522,496.0738582831855,1243.1663834082012,-2439.0,-2451.0,-2898.0,,-7092.0,-5031.0,-2185.0,-4220.0,2596.0,2690.0,2465.0,,7879.0,4648.0,2541.0,4875.0,12.428292861785637,1601.1639469030545,-5644.0,5838.0,0.3556940717654706,893.1117056745769,-7411.0,6181.0
19080.0,0.0,-16450.0,3073.0,5531.0,-123495.0,277772.0,0.0,-31127.0,263617.0,0.31799470008833186,-0.27416209729837837,0.05121581306978217,0.0921817969700505,-2.05821569640506,4.629456175730405,-0.5187746870885486,4.393543440942651,303.97825466802504,263.7996257905325,345.02047619462155,242.5725891749547,194.11578493485843,256.13170058582347,347.3915595093505,660.6207860825393,-2062.0,-2294.0,-2829.0,-2668.0,-1141.0,-2077.0,-3218.0,-5427.0,2577.0,2242.0,3936.0,2957.0,1088.0,2025.0,2804.0,5498.0,,,,,,,,
143013.0,-669453.0,83184.0,95825.0,160357.0,210780.0,-166101.0,-60743.0,-356114.0,-526956.0,2.383510274828753,1.386376893718438,1.5970567157214046,2.6725721237979365,3.5129414509758172,-2.768303861602307,-5.935134414426426,-8.782453625772904,636.3809177953755,635.1299716544175,750.5224006099598,387.3158224100831,649.4382335039128,492.83084046760376,756.5507589662346,1214.806558176837,-2424.0,-3163.0,-3944.0,-1711.0,-2196.0,-2239.0,-3678.0,-5297.0,2716.0,2614.0,3027.0,1962.0,2340.0,1944.0,3409.0,5412.0,-1.0123664605589906,347.2531854143335,-1350.0,1777.0,-11.157364043932601,1843.9328093695492,-7744.0,9591.0
-12191.0,37116.0,28559.0,12121.0,-3180.0,-307242.0,100058.0,-135085.0,-69866.0,-85398.0,-0.20317994700088332,0.47597540040999314,0.20201329977833704,-0.052999116681388646,-5.120614656422393,1.6676055399076681,-1.1644139264345594,-1.423276278728688,98.81021792922583,93.76690919673632,129.2459220760171,179.28297369720718,236.39148300054197,127.45403450688198,125.0604579831035,243.6983677640712,-581.0,-803.0,-1290.0,-2107.0,-1698.0,-464.0,-1234.0,-2477.0,565.0,664.0,1337.0,2307.0,1805.0,553.0,1188.0,2474.0,-2.2513791436809387,225.77061284440808,-1585.0,1712.0,0.6185896901718305,491.06818502160945,-5512.0,6119.0
21187.0,-45649.0,175214.0,65948.0,14332.0,113422.0,-18061.0,172023.0,158411.0,-145500.0,0.3531107814869752,2.92018466358894,1.0991150147497541,0.2388626856219063,1.8903351610806487,-0.30101164980583656,2.652872908746839,-2.4249595840069333,343.9692883975223,279.3816169914177,266.9294736930527,172.85953028494887,479.9750075508335,369.2750200150874,257.37213317981355,667.5248266591603,-1507.0,-1053.0,-1254.0,-1535.0,-1477.0,-1732.0,-1448.0,-4428.0,1739.0,1084.0,1043.0,1429.0,1695.0,1308.0,1475.0,4327.0,2.867002216629723,547.7232797480507,-2039.0,2139.0,-0.7608039866002233,365.5050734499412,-2989.0,2628.0
247033.0,55136.0,-884396.0,-144787.0,11343.0,-7612.0,-123772.0,29719.0,75726.0,49311.0,4.117148047532541,-14.739687671872135,-2.4130764487258545,0.21539250313318903,-0.12686455225746238,-2.0628322861285646,1.292142308676734,0.8218363027282879,606.9232017255338,766.9329510152951,363.8331236272159,201.53450959480907,733.41414135429,544.6988784200295,299.22480782727087,784.1521548720639,-5771.0,-4275.0,-1501.0,-853.0,-3568.0,-2566.0,-1362.0,-3521.0,6840.0,3422.0,1714.0,979.0,3589.0,2664.0,1235.0,3098.0,0.49530841152647453,581.6538237206234,-5724.0,4537.0,0.9189180180330327,445.1578596508613,-3959.0,2772.0
-596134.0,365189.0,0.0,322936.0,-22602.0,1236144.0,-105070.0,-1175480.0,-73688.0,-929271.0,-9.935401076648722,,5.382176963717272,-0.3840676986864688,20.60205663238946,-1.7511374810419826,-1.228112864785587,-15.487591873468775,858.8489104766388,,511.04486566412874,191.0676493023927,1898.1923785596048,956.868165109357,488.27846267642565,963.3012204654381,-8242.0,,-1911.0,-1051.0,-7677.0,-4397.0,-2110.0,-3743.0,9395.0,,2227.0,1071.0,8568.0,3691.0,2367.0,4006.0,-19.591006816553058,1180.0516566610356,-4428.0,4035.0,6.086381893635106,949.6784874654742,-8799.0,7444.0
235505.0,157335.0,-6718.0,105966.0,-55155.0,-5549.0,-196190.0,-228007.0,-142685.0,102162.0,3.9250179163680605,-0.11196480058665689,1.766070565490575,-0.9192346794220096,-0.09248179197013383,-3.269778837019383,-2.533604417848962,1.702671622139631,303.99513942538636,242.45877648995886,1365.9766248766634,186.03221533788425,631.1863473098169,315.85509478477536,291.87497072853023,723.5831864370276,-1364.0,-960.0,-19812.0,-1032.0,-3050.0,-1750.0,-1259.0,-3208.0,1405.0,1000.0,24609.0,1169.0,2667.0,1620.0,1272.0,3712.0,-3.800053332444459,402.44532353765834,-2656.0,2228.0,2.622206296561724,659.6868492976084,-4296.0,4789.0
-38170.0,-13439.0,-30726.0,-58158.0,13753.0,238229.0,99299.0,60084.0,76393.0,3844.0,-0.6361560640655989,-0.5120914651422477,-0.9692838452692455,0.22921284645255913,3.9704171597140046,1.6549557507374877,1.2731954467425544,0.0640655989066849,118.80313505424529,109.26470667432997,144.2418416173642,168.66275683721264,193.8533610099164,134.74663839646783,151.05142335091477,282.8740867633465,-722.0,-679.0,-1085.0,-2108.0,-939.0,-696.0,-1234.0,-2054.0,605.0,760.0,1011.0,2092.0,876.0,732.0,1128.0,1971.0,1.001383310278162,140.79216318656762,-570.0,679.0,-0.22397960033999434,530.7232727284868,-6119.0,5575.0
210599.0,372058.0,-49236.0,182257.0,-117243.0,-161612.0,92296.0,217457.0,103557.0,366020.0,3.5099248345860903,-0.820586323561274,3.0375660405659906,-1.9540174330427826,-2.6934884418593024,1.5382410293161781,1.8867652953394307,6.10023166280562,380.83381468254976,326.2720700992699,494.3662079424885,310.1842901710234,325.9973220735086,294.3748486342416,486.95229355486936,835.85216666592,-1854.0,-1616.0,-2877.0,-2927.0,-1314.0,-4695.0,-2606.0,-3686.0,1608.0,1459.0,3152.0,2372.0,1336.0,3982.0,2445.0,4201.0,3.6242229296178397,485.6051483176154,-2496.0,2387.0,6.200863318944684,2536.55898708991,-20415.0,21829.0
-88045.0,-154733.0,0.0,-106313.0,-3130.0,-345228.0,175097.0,-30947.0,163790.0,643906.0,-1.4673922101298311,,-1.7718538024366262,-0.05216579723671272,-5.753704104931584,2.9182346960883985,2.7297878368693853,10.731587806869886,399.0089894236482,,373.13578471084537,230.42077636073586,505.3266721346246,428.60195634293405,409.07535605823284,835.7241513025458,-2863.0,,-3228.0,-2505.0,-2212.0,-2644.0,-3416.0,-7609.0,2402.0,,2895.0,2265.0,2399.0,2533.0,3324.0,5949.0,-0.5157747370877152,769.0503366199902,-4641.0,5149.0,-2.578840352660789,722.820806600729,-12177.0,12080.0
165735.0,-25415.0,-192074.0,-241864.0,0.0,-38442.0,83054.0,-302608.0,87602.0,-512566.0,2.762203963267279,-3.201179980333661,-4.030999483341945,,-0.6406893218446359,1.3842102631622806,1.4600089998500025,-8.542624289595173,421.1584797342949,448.7160649853546,432.4552328727403,,804.3986056533279,657.9198366290633,450.1410798163097,724.4402765956439,-2722.0,-3434.0,-2509.0,,-3054.0,-3462.0,-3582.0,-5263.0,2899.0,2598.0,2476.0,,2764.0,3214.0,3154.0,4866.0,-5.043382610289829,684.824797327451,-2989.0,3183.0,-0.4235762737287712,960.130450822604,-9989.0,16837.0
303275.0,26343.0,0.0,-209460.0,-30119.0,623277.0,205533.0,148561.0,269476.0,-942722.0,5.054499091681805,,-3.4909418176363727,-0.5019749670838819,10.387776870385494,3.4254929084515258,4.491191813469776,-15.711771470475492,645.1048710841255,,448.75663615013127,189.57386432100665,2392.981805929566,628.6317276058912,447.437719755403,921.7805207258378,-2197.0,,-2003.0,-1640.0,-10129.0,-2563.0,-2007.0,-5598.0,2701.0,,2243.0,1549.0,8487.0,2095.0,2135.0,3464.0,2.475975400409993,972.8100199218287,-3311.0,3654.0,0.4390426826219563,581.5106786250592,-6336.0,5688.0
-1097612.0,-464116.0,-1318500.0,-215826.0,0.0,950360.0,-275536.0,118254.0,-152179.0,1969601.0,-18.293228446192565,-21.974633756104065,-3.597040049332511,,15.839069348844186,-4.592190130164497,-2.536274395426743,32.82613623106282,1736.069425430805,1589.5695325118295,1624.4276137521708,,1650.7438774385607,1179.6902206109046,1743.0483248669975,2565.7915922974375,-7826.0,-7848.0,-7191.0,,-6077.0,-4550.0,-10377.0,-15052.0,8781.0,7399.0,7063.0,,6523.0,5215.0,8264.0,13544.0,1.9708671522141297,1261.575683177429,-4127.0,5125.0,-7.735137747704205,2967.2934424511313,-16743.0,15321.0
